"taxon_id","rank","name","parent","count","rank_count","perc"
"1640153","genus","Caldisalinibacter","Clostridiaceae","2","25519","0.00007837297699753124"
"1678","genus","Bifidobacterium","Bifidobacteriaceae","7","25519","0.00027430541949135937"
"698776","genus","Cellulosilyticum","Lachnospiraceae","48","25519","0.00188095144794075"
"31980","genus","Acetitomaculum","Lachnospiraceae","7","25519","0.00027430541949135937"
"1347386","genus","Anaerosalibacter","Clostridiaceae","3","25519","0.00011755946549629688"
"114627","genus","Alkaliphilus","Clostridiaceae","1","25519","0.00003918648849876562"
"1578","genus","Lactobacillus","Lactobacillaceae","10","25519","0.00039186488498765625"
"43996","genus","Catonella","Lachnospiraceae","7","25519","0.00027430541949135937"
"28453","genus","Sphingobacterium","Sphingobacteriaceae","1","25519","0.00003918648849876562"
"649462","genus","Gracilimonas","Balneolaceae","1","25519","0.00003918648849876562"
"","genus","other Sutterellaceae family","Sutterellaceae","1","25519","0.00003918648849876562"
"1006480","genus","Caldinitratiruptor","Symbiobacteriaceae","4","25519","0.0001567459539950625"
"84111","genus","Eggerthella","Eggerthellaceae","10","25519","0.00039186488498765625"
"46205","genus","Pseudobutyrivibrio","Lachnospiraceae","1","25519","0.00003918648849876562"
"937253","genus","Thermohydrogenium","Syntrophomonadaceae","2","25519","0.00007837297699753124"
"2147","genus","Acholeplasma","Acholeplasmataceae","3","25519","0.00011755946549629688"
"1472649","genus","Dielma","Erysipelotrichaceae","2","25519","0.00007837297699753124"
"841","genus","Roseburia","Lachnospiraceae","17","25519","0.0006661703044790157"
"181069","genus","Proteocatella","Peptostreptococcaceae","3","25519","0.00011755946549629688"
"862","genus","Syntrophomonas","Syntrophomonadaceae","2","25519","0.00007837297699753124"
"61170","genus","Holdemania","Erysipelotrichaceae","10","25519","0.00039186488498765625"
"1432051","genus","Eisenbergiella","Lachnospiraceae","2","25519","0.00007837297699753124"
"2740","genus","Peptococcus","Peptococcaceae","1","25519","0.00003918648849876562"
"94008","genus","Thermicanus","Bacillales Family X. Incertae Sedis","11","25519","0.00043105137348642186"
"577309","genus","Paraprevotella","Prevotellaceae","4","25519","0.0001567459539950625"
"906","genus","Megasphaera","Veillonellaceae","5","25519","0.00019593244249382813"
"","genus","other Clostridiaceae family","Clostridiaceae","1","25519","0.00003918648849876562"
"32636","genus","Halothermothrix","Halanaerobiaceae","3","25519","0.00011755946549629688"
"1774128","genus","Murimonas","Lachnospiraceae","11","25519","0.00043105137348642186"
"100883","genus","Coprobacillus","Erysipelotrichaceae","6","25519","0.00023511893099259376"
"475","genus","Moraxella","Moraxellaceae","1","25519","0.00003918648849876562"
"44258","genus","Caloramator","Clostridiaceae","3","25519","0.00011755946549629688"
"","genus","other Eggerthellaceae family","Eggerthellaceae","5","25519","0.00019593244249382813"
"1562","genus","Desulfotomaculum","Peptococcaceae","4","25519","0.0001567459539950625"
"1649284","genus","Ercella","Ruminococcaceae","3","25519","0.00011755946549629688"
"161492","genus","Anaeromyxobacter","Anaeromyxobacteraceae","2","25519","0.00007837297699753124"
"86331","genus","Mogibacterium","Clostridiales Family XIII. Incertae Sedis","5","25519","0.00019593244249382813"
"715222","genus","Caldicoprobacter","Caldicoprobacteraceae","1","25519","0.00003918648849876562"
"56112","genus","Dehalobacter","Peptococcaceae","2","25519","0.00007837297699753124"
"1434023","genus","Natranaerovirga","Clostridiales","2","25519","0.00007837297699753124"
"","genus","other Bacteroidales order","other Bacteroidales order","1","25519","0.00003918648849876562"
"166484","genus","Caminicella","Clostridiaceae","2","25519","0.00007837297699753124"
"28050","genus","Lachnospira","Lachnospiraceae","3","25519","0.00011755946549629688"
"667112","genus","Lutispora","Clostridiaceae","1","25519","0.00003918648849876562"
"1715798","genus","Levyella","Clostridiales","1","25519","0.00003918648849876562"
"836","genus","Porphyromonas","Porphyromonadaceae","1","25519","0.00003918648849876562"
"1400135","genus","Sporosalibacterium","Clostridiaceae","6","25519","0.00023511893099259376"
"904","genus","Acidaminococcus","Acidaminococcaceae","1","25519","0.00003918648849876562"
"241189","genus","Hespellia","Lachnospiraceae","3","25519","0.00011755946549629688"
"82559","genus","Thiolamprovum","Chromatiaceae","1","25519","0.00003918648849876562"
"","genus","other Caldilineaceae family","Caldilineaceae","1","25519","0.00003918648849876562"
"","genus","other Bacteroidetes phylum","other Bacteroidetes phylum","1","25519","0.00003918648849876562"
"","genus","other Porphyromonadaceae family","Porphyromonadaceae","1","25519","0.00003918648849876562"
"55080","genus","Brevibacillus","Paenibacillaceae","1","25519","0.00003918648849876562"
"258514","genus","Acetanaerobacterium","Ruminococcaceae","1","25519","0.00003918648849876562"
"43994","genus","Johnsonella","Lachnospiraceae","3","25519","0.00011755946549629688"
"","genus","other Gammaproteobacteria class","other Gammaproteobacteria class","3","25519","0.00011755946549629688"
"82976","genus","Buttiauxella","Enterobacteriaceae","1","25519","0.00003918648849876562"
"","genus","other Desulfovibrionales order","other Desulfovibrionales order","3","25519","0.00011755946549629688"
"190972","genus","Sedimentibacter","Tissierellia","1","25519","0.00003918648849876562"
"100175","genus","Papillibacter","Ruminococcaceae","1","25519","0.00003918648849876562"
"115543","genus","Parasporobacterium","Lachnospiraceae","3","25519","0.00011755946549629688"
"158846","genus","Megamonas","Selenomonadaceae","2","25519","0.00007837297699753124"
"133925","genus","Olsenella","Atopobiaceae","1","25519","0.00003918648849876562"
"1505652","genus","Terrisporobacter","Peptostreptococcaceae","1","25519","0.00003918648849876562"
"580596","genus","Butyricicoccus","Clostridiaceae","1","25519","0.00003918648849876562"
"1378","genus","Gemella","Bacillales","1","25519","0.00003918648849876562"
"644652","genus","Gordonibacter","Eggerthellaceae","3","25519","0.00011755946549629688"
